,NOM,NOM_ENTIER,WKT,date_constr,date_fin,date_fin_format,date_nom,date_nom_format,date_ordre,id_propre,n_sq_vo,note,source,source_constr,source_constr_ID,source_fin,source_fin_ID,source_nom,source_nom_ID,source_ordre,source_ordre_ID,temp_loc,TYPE
33,GAND,Boulevard de Gand,"LINESTRING (2.33709635492445 48.8714745953434,2.33700869934472 48.8714585881425)",1685.0,1830,1830/01/01,1815,1815/01/01,1676,750602959,750005764,,POD troncons voies,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,1,BOULEVARD
34,ITALIENS,Boulevard des Italiens,"LINESTRING (2.33804395277802 48.8716373275263,2.33774322281254 48.8715856859029)",1685.0,2020,2020/01/01,1782,1782/01/01,1676,750602923,750005764,s'appelait blvd du dépôt entre 1764 et 1782 et blvd de Gand sous la Restauration (1815-1830),POD troncons voies,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,,,https://gallica.bnf.fr/ark:/12148/bpt6k6454571k/f472.image,FRBNF32052243,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,0,BOULEVARD
35,DEPOT,Boulevard du Dépôt,"LINESTRING (2.33804395277802 48.8716373275263,2.33774322281254 48.8715856859029)",1685.0,1782,1782/01/01,1764,1764/01/01,1676,750602923,750005764,,POD troncons voies,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,2,BOULEVARD
36,GAND,Boulevard de Gand,"LINESTRING (2.33804395277802 48.8716373275263,2.33774322281254 48.8715856859029)",1685.0,1830,1830/01/01,1815,1815/01/01,1676,750602923,750005764,,POD troncons voies,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,1,BOULEVARD
37,ITALIENS,Boulevard des Italiens,"LINESTRING (2.33473474173064 48.871069937108,2.3344143473399 48.8710151748628)",1685.0,2020,2020/01/01,1782,1782/01/01,1676,750603128,750005764,s'appelait blvd du dépôt entre 1764 et 1782 et blvd de Gand sous la Restauration (1815-1830),POD troncons voies,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,,,https://gallica.bnf.fr/ark:/12148/bpt6k6454571k/f472.image,FRBNF32052243,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,0,BOULEVARD
38,DEPOT,Boulevard du Dépôt,"LINESTRING (2.33473474173064 48.871069937108,2.3344143473399 48.8710151748628)",1685.0,1782,1782/01/01,1764,1764/01/01,1676,750603128,750005764,,POD troncons voies,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,2,BOULEVARD
39,GAND,Boulevard de Gand,"LINESTRING (2.33473474173064 48.871069937108,2.3344143473399 48.8710151748628)",1685.0,1830,1830/01/01,1815,1815/01/01,1676,750603128,750005764,,POD troncons voies,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,1,BOULEVARD
40,ITALIENS,Boulevard des Italiens,"LINESTRING (2.33830816304849 48.8716827013624,2.33804395277802 48.8716373275263)",1685.0,2020,2020/01/01,1782,1782/01/01,1676,750602897,750005764,s'appelait blvd du dépôt entre 1764 et 1782 et blvd de Gand sous la Restauration (1815-1830),POD troncons voies,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,,,https://gallica.bnf.fr/ark:/12148/bpt6k6454571k/f472.image,FRBNF32052243,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,0,BOULEVARD
41,DEPOT,Boulevard du Dépôt,"LINESTRING (2.33830816304849 48.8716827013624,2.33804395277802 48.8716373275263)",1685.0,1782,1782/01/01,1764,1764/01/01,1676,750602897,750005764,,POD troncons voies,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,2,BOULEVARD
42,GAND,Boulevard de Gand,"LINESTRING (2.33830816304849 48.8716827013624,2.33804395277802 48.8716373275263)",1685.0,1830,1830/01/01,1815,1815/01/01,1676,750602897,750005764,,POD troncons voies,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,1,BOULEVARD
43,ITALIENS,Boulevard des Italiens,"LINESTRING (2.33595479038112 48.8712784636753,2.33473474173064 48.871069937108)",1685.0,2020,2020/01/01,1782,1782/01/01,1676,750603103,750005764,s'appelait blvd du dépôt entre 1764 et 1782 et blvd de Gand sous la Restauration (1815-1830),POD troncons voies,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,,,https://gallica.bnf.fr/ark:/12148/bpt6k6454571k/f472.image,FRBNF32052243,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,0,BOULEVARD
44,DEPOT,Boulevard du Dépôt,"LINESTRING (2.33595479038112 48.8712784636753,2.33473474173064 48.871069937108)",1685.0,1782,1782/01/01,1764,1764/01/01,1676,750603103,750005764,,POD troncons voies,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,2,BOULEVARD
45,GAND,Boulevard de Gand,"LINESTRING (2.33595479038112 48.8712784636753,2.33473474173064 48.871069937108)",1685.0,1830,1830/01/01,1815,1815/01/01,1676,750603103,750005764,,POD troncons voies,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,1,BOULEVARD
46,ITALIENS,Boulevard des Italiens,"LINESTRING (2.33954644000235 48.8718953442376,2.33904487330763 48.8718092149948)",1685.0,2020,2020/01/01,1782,1782/01/01,1676,750602830,750005764,s'appelait blvd du dépôt entre 1764 et 1782 et blvd de Gand sous la Restauration (1815-1830),POD troncons voies,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,,,https://gallica.bnf.fr/ark:/12148/bpt6k6454571k/f472.image,FRBNF32052243,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,0,BOULEVARD
47,DEPOT,Boulevard du Dépôt,"LINESTRING (2.33954644000235 48.8718953442376,2.33904487330763 48.8718092149948)",1685.0,1782,1782/01/01,1764,1764/01/01,1676,750602830,750005764,,POD troncons voies,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,2,BOULEVARD
48,GAND,Boulevard de Gand,"LINESTRING (2.33954644000235 48.8718953442376,2.33904487330763 48.8718092149948)",1685.0,1830,1830/01/01,1815,1815/01/01,1676,750602830,750005764,,POD troncons voies,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,1,BOULEVARD
49,ITALIENS,Boulevard des Italiens,"LINESTRING (2.33904487330763 48.8718092149948,2.33880480551265 48.8717679881154,2.33830816304849 48.8716827013624)",1685.0,2020,2020/01/01,1782,1782/01/01,1676,750602886,750005764,s'appelait blvd du dépôt entre 1764 et 1782 et blvd de Gand sous la Restauration (1815-1830),POD troncons voies,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,,,https://gallica.bnf.fr/ark:/12148/bpt6k6454571k/f472.image,FRBNF32052243,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,0,BOULEVARD
50,DEPOT,Boulevard du Dépôt,"LINESTRING (2.33904487330763 48.8718092149948,2.33880480551265 48.8717679881154,2.33830816304849 48.8716827013624)",1685.0,1782,1782/01/01,1764,1764/01/01,1676,750602886,750005764,,POD troncons voies,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,2,BOULEVARD
51,GAND,Boulevard de Gand,"LINESTRING (2.33904487330763 48.8718092149948,2.33880480551265 48.8717679881154,2.33830816304849 48.8716827013624)",1685.0,1830,1830/01/01,1815,1815/01/01,1676,750602886,750005764,,POD troncons voies,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,1,BOULEVARD
52,ITALIENS,Boulevard des Italiens,"LINESTRING (2.33700869934472 48.8714585881425,2.3368613341593 48.8714333915884)",1685.0,2020,2020/01/01,1782,1782/01/01,1676,750602976,750005764,s'appelait blvd du dépôt entre 1764 et 1782 et blvd de Gand sous la Restauration (1815-1830),POD troncons voies,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,,,https://gallica.bnf.fr/ark:/12148/bpt6k6454571k/f472.image,FRBNF32052243,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,0,BOULEVARD
53,DEPOT,Boulevard du Dépôt,"LINESTRING (2.33700869934472 48.8714585881425,2.3368613341593 48.8714333915884)",1685.0,1782,1782/01/01,1764,1764/01/01,1676,750602976,750005764,,POD troncons voies,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,2,BOULEVARD
54,GAND,Boulevard de Gand,"LINESTRING (2.33700869934472 48.8714585881425,2.3368613341593 48.8714333915884)",1685.0,1830,1830/01/01,1815,1815/01/01,1676,750602976,750005764,,POD troncons voies,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,1,BOULEVARD
55,ITALIENS,Boulevard des Italiens,"LINESTRING (2.3368613341593 48.8714333915884,2.33595479038112 48.8712784636753)",1685.0,2020,2020/01/01,1782,1782/01/01,1676,750603019,750005764,s'appelait blvd du dépôt entre 1764 et 1782 et blvd de Gand sous la Restauration (1815-1830),POD troncons voies,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,,,https://gallica.bnf.fr/ark:/12148/bpt6k6454571k/f472.image,FRBNF32052243,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,0,BOULEVARD
56,DEPOT,Boulevard du Dépôt,"LINESTRING (2.3368613341593 48.8714333915884,2.33595479038112 48.8712784636753)",1685.0,1782,1782/01/01,1764,1764/01/01,1676,750603019,750005764,,POD troncons voies,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,2,BOULEVARD
57,GAND,Boulevard de Gand,"LINESTRING (2.3368613341593 48.8714333915884,2.33595479038112 48.8712784636753)",1685.0,1830,1830/01/01,1815,1815/01/01,1676,750603019,750005764,,POD troncons voies,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,1,BOULEVARD
58,HAUSSMANN,Boulevard Haussmann,"LINESTRING (2.34004423330594 48.8719808237186,2.33974100990971 48.8720288895096)",1927.0,2020,2020/01/01,1927,1927/01/01,1922,750602783,750004711,"il s'agit du segment le plus récent, celui entre la rue Taitbout et la rue Drouot. Construit en 1927.",POD troncons voies,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,,,,,http://www.v2asp.paris.fr/commun/v2asp/v2/nomenclature_voies/Voieactu/4437.nom.htm,,0,BOULEVARD
59,HAUSSMANN,Boulevard Haussmann,"LINESTRING (2.33974100990971 48.8720288895096,2.33921634215199 48.8721120593142)",1927.0,2020,2020/01/01,1927,1927/01/01,1922,750602769,750004711,"il s'agit du segment le plus récent, celui entre la rue Taitbout et la rue Drouot. Construit en 1927.",POD troncons voies,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,,,,,http://www.v2asp.paris.fr/commun/v2asp/v2/nomenclature_voies/Voieactu/4437.nom.htm,,0,BOULEVARD
60,HAUSSMANN,Boulevard Haussmann,"LINESTRING (2.33921634215199 48.8721120593142,2.33860858043137 48.8721998992141)",1927.0,2020,2020/01/01,1927,1927/01/01,1922,750602747,750004711,"il s'agit du segment le plus récent, celui entre la rue Taitbout et la rue Drouot. Construit en 1927.",POD troncons voies,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,,,,,http://www.v2asp.paris.fr/commun/v2asp/v2/nomenclature_voies/Voieactu/4437.nom.htm,,0,BOULEVARD
